CookerStat, GenerateAssetRegistry=0.072576, Initialize=0.325952, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
DDCTransactionId62B176B8F04E10395324C78354B726ED_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_90DA3E62D544E3AFA4F3008EE74FC045, StartTime=2016.05.03-10.41.22, HierarchicalDDC=, DataSize=163182, Duration=6.463077, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_0, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPersonBP/Maps/TutorialCourse_Auto1.umap, AutoPackageBackupDelegate=14.164705, FlushAsyncLoading=0.011038, FlushStreamingFunc=0.105970, BlockTillAllRequestsFinished=0.010431, ResetLoadersForSaveUnMarkAllObjects=33.219688, TagPackageExports=2.053291, BeginCacheForCookedPlatformData=0.002377, SerializeImports=12.394465, GatherLocalizableTextData=20.292040, MarkNames=0.121888, SerializeSummary=0.708580, SerializeNames=0.510052, SerializeGatherableTextData=0.082407, BuildExportMap=0.515845, SortExportsNonSeekfree=0.870846, SortExportsSeekfreeConstructor=0.103287, SortExportsSeekfreeInner=35.649315, SortExportsSeekfree=0.007976, BuildDependencyMap=1.536287, SerializeImportMap=0.076141, SerializeExportMap=0.056140, SerializeDependencyMap=0.026718, SerializeStringAssetReferenceMap=0.021756, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.631282, SerializeExports=7.628065, SerializeBulkData=30.569386, MoveFile=0.542000, UnaccountedTime=0.285719, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_1, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/MechChara_Auto1.uasset, AutoPackageBackupDelegate=192.324112, FlushAsyncLoading=0.011638, FlushStreamingFunc=0.084437, BlockTillAllRequestsFinished=0.007492, ResetLoadersForSaveUnMarkAllObjects=1.621451, TagPackageExports=685.512756, BeginCacheForCookedPlatformData=0.007674, SerializeImports=746.473633, GatherLocalizableTextData=198.853577, MarkNames=1.626927, SerializeSummary=16.057999, SerializeNames=2.710238, SerializeGatherableTextData=1.733292, BuildExportMap=2.988674, SortExportsNonSeekfree=79.069389, SortExportsSeekfreeConstructor=0.023518, SortExportsSeekfreeInner=765.800720, SortExportsSeekfree=0.008941, BuildDependencyMap=3.234122, SerializeImportMap=0.060681, SerializeExportMap=1.112588, SerializeDependencyMap=0.263024, SerializeStringAssetReferenceMap=0.003856, SaveThumbNailsAssetRegistryDataWorldLevelInfo=102.336418, SerializeExports=695.419189, SerializeBulkData=0.011824, MoveFile=7.399972, UnaccountedTime=1.058914, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_2, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/MechSurgAnim_Auto1.uasset, AutoPackageBackupDelegate=16.248919, FlushAsyncLoading=0.011388, FlushStreamingFunc=0.108074, BlockTillAllRequestsFinished=0.005987, ResetLoadersForSaveUnMarkAllObjects=0.282571, TagPackageExports=317.988403, BeginCacheForCookedPlatformData=0.008952, SerializeImports=331.670471, GatherLocalizableTextData=97.258904, MarkNames=0.545628, SerializeSummary=0.017140, SerializeNames=1.569644, SerializeGatherableTextData=1.725957, BuildExportMap=1.334962, SortExportsNonSeekfree=33.619850, SortExportsSeekfreeConstructor=0.020545, SortExportsSeekfreeInner=321.266449, SortExportsSeekfree=0.010423, BuildDependencyMap=2.032194, SerializeImportMap=0.045542, SerializeExportMap=0.452358, SerializeDependencyMap=0.132598, SerializeStringAssetReferenceMap=0.004496, SaveThumbNailsAssetRegistryDataWorldLevelInfo=35.150612, SerializeExports=349.812927, SerializeBulkData=0.012349, MoveFile=0.603124, UnaccountedTime=0.731517, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_3, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Kick_L_Auto1.uasset, AutoPackageBackupDelegate=2.953775, FlushAsyncLoading=0.006501, FlushStreamingFunc=0.080395, BlockTillAllRequestsFinished=0.007451, ResetLoadersForSaveUnMarkAllObjects=0.306848, TagPackageExports=0.228919, BeginCacheForCookedPlatformData=0.002097, SerializeImports=0.437647, GatherLocalizableTextData=0.934251, MarkNames=0.008598, SerializeSummary=0.011191, SerializeNames=0.201654, SerializeGatherableTextData=0.001505, BuildExportMap=0.021990, SortExportsNonSeekfree=0.009108, SortExportsSeekfreeConstructor=0.008784, SortExportsSeekfreeInner=0.595324, SortExportsSeekfree=0.002895, BuildDependencyMap=0.007469, SerializeImportMap=0.008509, SerializeExportMap=0.005409, SerializeDependencyMap=0.002332, SerializeStringAssetReferenceMap=0.002187, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.879251, SerializeExports=0.996325, SerializeBulkData=0.005446, MoveFile=0.535376, UnaccountedTime=0.140790, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_4, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Saved/Autosaves/Game/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Kick_R_Auto1.uasset, AutoPackageBackupDelegate=14.523606, FlushAsyncLoading=0.012971, FlushStreamingFunc=0.086274, BlockTillAllRequestsFinished=0.007607, ResetLoadersForSaveUnMarkAllObjects=0.357643, TagPackageExports=0.227254, BeginCacheForCookedPlatformData=0.002388, SerializeImports=0.499230, GatherLocalizableTextData=0.943642, MarkNames=0.013351, SerializeSummary=0.015143, SerializeNames=0.248332, SerializeGatherableTextData=0.002414, BuildExportMap=0.024389, SortExportsNonSeekfree=0.010315, SortExportsSeekfreeConstructor=0.010423, SortExportsSeekfreeInner=0.606671, SortExportsSeekfree=0.004504, BuildDependencyMap=0.009067, SerializeImportMap=0.009689, SerializeExportMap=0.005927, SerializeDependencyMap=0.002626, SerializeStringAssetReferenceMap=0.002615, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.394357, SerializeExports=1.094144, SerializeBulkData=0.007208, MoveFile=0.459094, UnaccountedTime=0.141598, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_5, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Kick_R.uasset, AutoPackageBackupDelegate=2.423912, FlushAsyncLoading=0.003453, FlushStreamingFunc=0.107724, BlockTillAllRequestsFinished=0.006270, ResetLoadersForSaveUnMarkAllObjects=0.398066, TagPackageExports=0.188466, BeginCacheForCookedPlatformData=0.001788, SerializeImports=0.432249, GatherLocalizableTextData=0.824671, MarkNames=0.007533, SerializeSummary=0.009924, SerializeNames=0.181582, SerializeGatherableTextData=0.001285, BuildExportMap=0.019699, SortExportsNonSeekfree=0.008464, SortExportsSeekfreeConstructor=0.056304, SortExportsSeekfreeInner=0.534471, SortExportsSeekfree=0.002939, BuildDependencyMap=0.007499, SerializeImportMap=0.006977, SerializeExportMap=0.004284, SerializeDependencyMap=0.002090, SerializeStringAssetReferenceMap=0.002019, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.116203, SerializeExports=0.836294, SerializeBulkData=0.004921, MoveFile=0.344716, UnaccountedTime=0.522442, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_6, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Kick_L.uasset, AutoPackageBackupDelegate=2.239697, FlushAsyncLoading=0.003353, FlushStreamingFunc=0.074301, BlockTillAllRequestsFinished=0.005070, ResetLoadersForSaveUnMarkAllObjects=0.380300, TagPackageExports=0.229675, BeginCacheForCookedPlatformData=0.002004, SerializeImports=0.403009, GatherLocalizableTextData=0.837397, MarkNames=0.007611, SerializeSummary=0.010256, SerializeNames=0.178650, SerializeGatherableTextData=0.001278, BuildExportMap=0.020105, SortExportsNonSeekfree=0.008803, SortExportsSeekfreeConstructor=0.008170, SortExportsSeekfreeInner=0.514422, SortExportsSeekfree=0.002638, BuildDependencyMap=0.006892, SerializeImportMap=0.008345, SerializeExportMap=0.005644, SerializeDependencyMap=0.002127, SerializeStringAssetReferenceMap=0.002138, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.394181, SerializeExports=1.016445, SerializeBulkData=0.005908, MoveFile=0.430800, UnaccountedTime=0.410933, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_7, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/Animation/mechinsurgentSRIGEXPORT_380_Kick_L.uasset, AutoPackageBackupDelegate=2.688203, FlushAsyncLoading=0.003945, FlushStreamingFunc=0.091895, BlockTillAllRequestsFinished=0.007004, ResetLoadersForSaveUnMarkAllObjects=0.190884, TagPackageExports=0.228170, BeginCacheForCookedPlatformData=0.002075, SerializeImports=0.433389, GatherLocalizableTextData=0.925716, MarkNames=0.008360, SerializeSummary=0.010878, SerializeNames=0.199977, SerializeGatherableTextData=0.001479, BuildExportMap=0.022024, SortExportsNonSeekfree=0.009354, SortExportsSeekfreeConstructor=0.008684, SortExportsSeekfreeInner=0.570662, SortExportsSeekfree=0.002861, BuildDependencyMap=0.007525, SerializeImportMap=0.008032, SerializeExportMap=0.004929, SerializeDependencyMap=0.002291, SerializeStringAssetReferenceMap=0.002138, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.188649, SerializeExports=1.013711, SerializeBulkData=0.005256, MoveFile=0.364497, UnaccountedTime=0.052396, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_8, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPersonBP/Maps/TutorialCourse.umap, AutoPackageBackupDelegate=35.104252, FlushAsyncLoading=0.011373, FlushStreamingFunc=0.084303, BlockTillAllRequestsFinished=0.007268, ResetLoadersForSaveUnMarkAllObjects=0.262514, TagPackageExports=2.479132, BeginCacheForCookedPlatformData=0.005305, SerializeImports=3.536210, GatherLocalizableTextData=22.741917, MarkNames=0.142459, SerializeSummary=0.017032, SerializeNames=0.584867, SerializeGatherableTextData=0.085689, BuildExportMap=0.528917, SortExportsNonSeekfree=0.860378, SortExportsSeekfreeConstructor=0.076547, SortExportsSeekfreeInner=41.906765, SortExportsSeekfree=0.008889, BuildDependencyMap=0.140071, SerializeImportMap=0.071000, SerializeExportMap=0.070248, SerializeDependencyMap=0.017468, SerializeStringAssetReferenceMap=0.002783, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.501840, SerializeExports=6.191597, SerializeBulkData=18.376577, MoveFile=4.243444, UnaccountedTime=0.610210, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
SavePackageTransactionIdAD1745EA62438D12CB3CA28F719DB133_9, Filename=../../../../../../nonnewaugart/UnrealProject/MechProject/Content/ThirdPerson/MechaInsurgent/MechChara.uasset, AutoPackageBackupDelegate=64.265900, FlushAsyncLoading=0.010900, FlushStreamingFunc=0.125535, BlockTillAllRequestsFinished=0.012700, ResetLoadersForSaveUnMarkAllObjects=0.321280, TagPackageExports=751.859070, BeginCacheForCookedPlatformData=0.009589, SerializeImports=867.458618, GatherLocalizableTextData=208.889725, MarkNames=6.170977, SerializeSummary=0.031777, SerializeNames=2.758253, SerializeGatherableTextData=1.624256, BuildExportMap=2.760015, SortExportsNonSeekfree=78.375053, SortExportsSeekfreeConstructor=0.026569, SortExportsSeekfreeInner=804.247742, SortExportsSeekfree=0.010066, BuildDependencyMap=3.856875, SerializeImportMap=0.063106, SerializeExportMap=1.127206, SerializeDependencyMap=0.257961, SerializeStringAssetReferenceMap=0.003699, SaveThumbNailsAssetRegistryDataWorldLevelInfo=81.218727, SerializeExports=765.044312, SerializeBulkData=0.011701, MoveFile=1.369748, UnaccountedTime=1.559589, RunGuid=RunIDF66D91BED348AA3C139108812FE590EF
